question_uuid,question_id,subject_uuid,subject_id,equivalent_no,question_text,answer_template,option_a,option_b,option_c,option_d,option_count,is_active
daa80236-c2d7-502d-bff9-627df0b8d6ea,S08_Q099,b9e80e98-1499-5588-bdf1-83f9dc5d1116,8,99,___ 21 visitors in the group.,___ 21 visitors in the group.,There are,There is,It is,There am,4,true
4ccc9024-f066-51b6-8fad-a9980926b3e6,S08_Q100,b9e80e98-1499-5588-bdf1-83f9dc5d1116,8,100,___ an interesting shop near the market.,___ an interesting shop near the market.,There is,There are,They are,It are,4,true
8f42ced0-2ffd-5836-b12d-306957afc8ce,S09_Q001,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,1,I ___ a book.,I ___ a book.,got has,am got,has got,have got,4,true
1143f9b6-377d-5a9d-928c-3422b9442ec2,S09_Q002,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,2,Anna ___ a new pen.,Anna ___ a new pen.,has got,have got,got have,is got,4,true
e858d245-a276-5de8-a704-34601e26c27e,S09_Q003,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,3,They ___ 2 books.,They ___ 2 books.,are got,has got,got has,have got,4,true
ed0720a1-09a1-559a-8cf7-81d6d4fdbea0,S09_Q004,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,4,My brother ___ a book.,My brother ___ a book.,has got,is got,have got,got,4,true
f305f76b-3d1c-58c6-8ff4-93822788269a,S09_Q005,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,5,We ___ enough time for the lesson.,We ___ enough time for the lesson.,having got,have got,has got,are got,4,true
3a6994e5-8bd1-5979-bb6d-d2dd72b54ed5,S09_Q006,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,6,I ___ one phone.,I ___ one phone.,got has,am got,has got,have got,4,true
fa82ca88-9518-5191-aab9-811a9b36dc33,S09_Q007,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,7,Sara ___ a small laptop.,Sara ___ a small laptop.,have got,got have,has got,is got,4,true
25bd9079-1186-564b-8985-60c1c3a4414a,S09_Q008,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,8,They ___ 3 phones.,They ___ 3 phones.,have got,are got,has got,got has,4,true
2bee5a09-c6a0-5f6d-baad-bf13f6dabbd8,S09_Q009,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,9,My sister ___ a phone.,My sister ___ a phone.,got,have got,has got,is got,4,true
eea3007c-b1b6-5e14-bd44-b13449772b2c,S09_Q010,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,10,We ___ enough money for the trip.,We ___ enough money for the trip.,has got,are got,having got,have got,4,true
3d64bc5b-cc19-5eda-8dcf-2ecd3480c0f8,S09_Q011,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,11,I ___ a new bag.,I ___ a new bag.,have got,got has,has got,am got,4,true
9616b41c-0bc3-57c3-bf5e-ebbe29d6b3e6,S09_Q012,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,12,Mary ___ a useful ticket.,Mary ___ a useful ticket.,has got,have got,got have,is got,4,true
caaef34c-0f48-574b-bb96-852810c43e0f,S09_Q013,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,13,They ___ 4 bags.,They ___ 4 bags.,have got,has got,got has,are got,4,true
948d6cc2-be96-599e-803c-c65521f8b010,S09_Q014,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,14,My friend ___ a bag.,My friend ___ a bag.,has got,have got,got,is got,4,true
74a834bb-351a-524a-98ff-7fe6c78bd54d,S09_Q015,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,15,We ___ enough food for the meeting.,We ___ enough food for the meeting.,are got,having got,has got,have got,4,true
7446aa05-aa1d-5bc3-a451-5d52474c316f,S09_Q016,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,16,I ___ a small key.,I ___ a small key.,am got,has got,have got,got has,4,true
40c4b328-234a-5466-841d-7cd9527d99df,S09_Q017,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,17,Emma ___ an old passport.,Emma ___ an old passport.,is got,has got,got have,have got,4,true
e802640e-71f6-55eb-b0d8-deb69703813c,S09_Q018,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,18,They ___ 5 keys.,They ___ 5 keys.,have got,got has,has got,are got,4,true
2c125c6b-3f1a-5a18-9624-c37ac4f3c77e,S09_Q019,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,19,My teacher ___ a key.,My teacher ___ a key.,have got,is got,has got,got,4,true
66114bfe-4ad1-5f38-8e8e-2c0bb9ccbcc6,S09_Q020,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,20,We ___ enough water for the party.,We ___ enough water for the party.,having got,has got,have got,are got,4,true
25aa5be3-c4e9-52ac-a91d-447ab04b6c64,S09_Q021,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,21,I ___ a useful pen.,I ___ a useful pen.,am got,has got,got has,have got,4,true
749e5055-1df3-54ac-bd16-094a0d2a1df2,S09_Q022,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,22,Lucy ___ a blue camera.,Lucy ___ a blue camera.,has got,is got,got have,have got,4,true
403f3af1-d43a-51fb-9f81-95b1f804899c,S09_Q023,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,23,They ___ 2 pens.,They ___ 2 pens.,got has,has got,are got,have got,4,true
0ab84030-58aa-5a07-bf76-4b5b8e853c71,S09_Q024,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,24,My manager ___ a pen.,My manager ___ a pen.,have got,got,is got,has got,4,true
07e9240f-e9ba-50e6-a1b2-77625706a26f,S09_Q025,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,25,We ___ enough chairs for the project.,We ___ enough chairs for the project.,having got,are got,have got,has got,4,true
91e5ca0c-af78-5c7f-b0bd-a16b48d38504,S09_Q026,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,26,I ___ an old laptop.,I ___ an old laptop.,have got,got has,has got,am got,4,true
629dad81-3629-5a49-ad98-ef156a30f4b7,S09_Q027,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,27,Kate ___ a red bottle.,Kate ___ a red bottle.,has got,have got,got have,is got,4,true
d7b684f3-a986-51c3-99e7-7dc0e7efa221,S09_Q028,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,28,They ___ 3 laptops.,They ___ 3 laptops.,have got,has got,are got,got has,4,true
1c8e7359-5e74-5d31-aca8-845c967afeb7,S09_Q029,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,29,My doctor ___ a laptop.,My doctor ___ a laptop.,has got,have got,is got,got,4,true
04d24241-992a-5292-93c2-ec3c0922c4b2,S09_Q030,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,30,We ___ enough books for the exam.,We ___ enough books for the exam.,have got,having got,has got,are got,4,true
5449ab89-c400-5dee-9299-223162dd9c2a,S09_Q031,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,31,I ___ a blue ticket.,I ___ a blue ticket.,have got,has got,got has,am got,4,true
bb9ea758-1c8c-51df-a032-cab758111123,S09_Q032,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,32,Sofia ___ a large umbrella.,Sofia ___ a large umbrella.,is got,have got,has got,got have,4,true
9342fc2f-1fa9-54f7-bced-8c0263064735,S09_Q033,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,33,They ___ 4 tickets.,They ___ 4 tickets.,got has,has got,have got,are got,4,true
33a63fab-a0e9-5699-89df-4f999a5a1c09,S09_Q034,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,34,My neighbour ___ a ticket.,My neighbour ___ a ticket.,is got,got,has got,have got,4,true
994a08b5-3a4e-52b3-a91a-436ce44642a6,S09_Q035,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,35,We ___ enough tickets for the class.,We ___ enough tickets for the class.,has got,have got,having got,are got,4,true
1602be70-9b36-57d3-a16c-1852054a230f,S09_Q036,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,36,I ___ a red passport.,I ___ a red passport.,has got,have got,got has,am got,4,true
5b306fe6-7156-5e45-b7e0-cba458bcfa6f,S09_Q037,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,37,Lina ___ a cheap jacket.,Lina ___ a cheap jacket.,got have,has got,have got,is got,4,true
b5178cfa-cd50-5bbe-a111-ff4aa03c771d,S09_Q038,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,38,They ___ 5 passports.,They ___ 5 passports.,has got,got has,are got,have got,4,true
cb697b7e-c136-51d1-97ad-eaa289701176,S09_Q039,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,39,My cousin ___ a passport.,My cousin ___ a passport.,has got,is got,got,have got,4,true
16e63e5e-cc3f-510a-97d1-321acfb6d656,S09_Q040,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,40,We ___ enough space for the journey.,We ___ enough space for the journey.,having got,has got,have got,are got,4,true
4bf86d49-0830-501c-ac3c-87f61a4ed0a6,S09_Q041,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,41,I ___ a large camera.,I ___ a large camera.,have got,am got,got has,has got,4,true
f9dc61ed-8e68-51f8-afa6-54e28a16431b,S09_Q042,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,42,Mia ___ an expensive notebook.,Mia ___ an expensive notebook.,has got,got have,have got,is got,4,true
53ec9cb5-9bd1-5f96-b715-5d351e068f41,S09_Q043,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,43,They ___ 2 cameras.,They ___ 2 cameras.,have got,has got,got has,are got,4,true
b9bf61b2-12d2-5e63-a891-fd1540fc7ca7,S09_Q044,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,44,My father ___ a camera.,My father ___ a camera.,have got,has got,is got,got,4,true
6e8b6891-2d83-57cd-b88f-636fbb0060ed,S09_Q045,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,45,We ___ enough information for the event.,We ___ enough information for the event.,have got,are got,has got,having got,4,true
222ba737-25ed-54c2-b37d-5f311d80ca01,S09_Q046,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,46,I ___ a cheap bottle.,I ___ a cheap bottle.,have got,am got,got has,has got,4,true
dc314164-d60b-5cd9-9b00-6c3e3cd68f50,S09_Q047,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,47,Nora ___ a black wallet.,Nora ___ a black wallet.,is got,has got,have got,got have,4,true
db4ce873-eb33-5354-967f-6fdd9b022f35,S09_Q048,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,48,They ___ 3 bottles.,They ___ 3 bottles.,have got,has got,got has,are got,4,true
66b9c0ad-f95e-503f-8940-85b3eda22055,S09_Q049,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,49,My mother ___ a bottle.,My mother ___ a bottle.,has got,have got,got,is got,4,true
ef4e94b3-22b2-5392-af8a-8fe97bbacffd,S09_Q050,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,50,We ___ enough work for the workshop.,We ___ enough work for the workshop.,have got,are got,has got,having got,4,true
6212980e-d697-54b8-b44d-8c0d6c896b55,S09_Q051,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,51,I ___ an expensive umbrella.,I ___ an expensive umbrella.,got has,have got,am got,has got,4,true
c8b6a990-e0d0-5081-bd2b-f1d4148bd694,S09_Q052,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,52,Aziza ___ a white chair.,Aziza ___ a white chair.,is got,have got,got have,has got,4,true
1989efaa-36b6-599f-8a30-dd7a38b3525f,S09_Q053,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,53,They ___ 4 umbrellas.,They ___ 4 umbrellas.,got has,have got,has got,are got,4,true
8ffd6dbb-e074-5327-9c45-80a91986bbf7,S09_Q054,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,54,My uncle ___ an umbrella.,My uncle ___ an umbrella.,is got,has got,have got,got,4,true
90396f4a-334f-57c9-b293-ed92463c77c4,S09_Q055,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,55,We ___ enough coffee for the office.,We ___ enough coffee for the office.,having got,are got,have got,has got,4,true
f6eec43e-942e-5971-be79-fc5188f69d18,S09_Q056,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,56,I ___ a black jacket.,I ___ a black jacket.,am got,got has,have got,has got,4,true
a25a8fee-b65c-57f3-bd6e-59849f77b9c2,S09_Q057,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,57,Dilnoza ___ a good table.,Dilnoza ___ a good table.,got have,have got,is got,has got,4,true
0d50d9a8-2734-5e4f-8606-252de40808e6,S09_Q058,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,58,They ___ 5 jackets.,They ___ 5 jackets.,have got,has got,are got,got has,4,true
89bad5f5-f828-5393-84d8-df86396b5334,S09_Q059,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,59,My aunt ___ a jacket.,My aunt ___ a jacket.,is got,got,has got,have got,4,true
b6f7d568-4be8-5e8d-9066-42a36cca438b,S09_Q060,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,60,We ___ enough paper for the course.,We ___ enough paper for the course.,are got,have got,has got,having got,4,true
fee25d76-2817-5295-a402-23d89304c9af,S09_Q061,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,61,I ___ a white notebook.,I ___ a white notebook.,am got,got has,has got,have got,4,true
7aefda11-791c-58d5-b032-226c8353c78a,S09_Q062,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,62,Laylo ___ a broken box.,Laylo ___ a broken box.,has got,got have,have got,is got,4,true
a885bde6-5840-5b7f-9f1f-75a102b265b6,S09_Q063,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,63,They ___ 2 notebooks.,They ___ 2 notebooks.,has got,got has,have got,are got,4,true
5cb181d4-03f8-500c-bdc7-a8113ef2772d,S09_Q064,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,64,My classmate ___ a notebook.,My classmate ___ a notebook.,have got,is got,has got,got,4,true
63467ef3-dbda-5b8c-8c58-cf2a738d5ebd,S09_Q065,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,65,We ___ enough pens for the group.,We ___ enough pens for the group.,have got,are got,has got,having got,4,true
151d4b83-6d7e-5125-b90e-5bc821f02eab,S09_Q066,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,66,I ___ a good wallet.,I ___ a good wallet.,has got,have got,am got,got has,4,true
980fd66e-a085-5024-a1b2-a4f95903a3c3,S09_Q067,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,67,Zara ___ a clean letter.,Zara ___ a clean letter.,got have,has got,is got,have got,4,true
70b7bfce-30c6-5d92-bf14-6f2c501e022f,S09_Q068,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,68,They ___ 3 wallets.,They ___ 3 wallets.,are got,got has,has got,have got,4,true
bc5be116-bd97-5ab2-a741-2d4f30b3aa5a,S09_Q069,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,69,My colleague ___ a wallet.,My colleague ___ a wallet.,have got,is got,got,has got,4,true
a37d5897-f267-5dff-bd5f-9428633227ce,S09_Q070,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,70,We ___ enough computers for the team.,We ___ enough computers for the team.,has got,have got,are got,having got,4,true
e3b5d49c-4ecd-51af-9761-be369e138f1f,S09_Q071,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,71,I ___ a broken chair.,I ___ a broken chair.,have got,am got,got has,has got,4,true
2c6e016a-c85d-5e7e-908e-77957c0f9548,S09_Q072,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,72,Emily ___ a heavy map.,Emily ___ a heavy map.,got have,is got,has got,have got,4,true
ec10afa2-d880-518d-9250-7e7127183afe,S09_Q073,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,73,They ___ 4 chairs.,They ___ 4 chairs.,got has,has got,have got,are got,4,true
8877a77d-814e-5fe6-a248-daffce22729b,S09_Q074,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,74,My coach ___ a chair.,My coach ___ a chair.,is got,got,has got,have got,4,true
2550311e-7a4d-572a-8ed3-89d46fa26f27,S09_Q075,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,75,We ___ enough rooms for the day.,We ___ enough rooms for the day.,having got,has got,are got,have got,4,true
8bf1fa14-c867-5e7f-bdfb-412b6b6d551f,S09_Q076,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,76,I ___ a clean table.,I ___ a clean table.,has got,got has,have got,am got,4,true
aae48a22-c248-56dc-8577-1e369023d0b6,S09_Q077,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,77,Jane ___ a light watch.,Jane ___ a light watch.,have got,is got,got have,has got,4,true
ac615e64-b47b-514c-8920-d4052758e299,S09_Q078,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,78,They ___ 5 tables.,They ___ 5 tables.,got has,has got,have got,are got,4,true
e3e8d3b3-8311-53a2-bbd7-761c65cbe5c0,S09_Q079,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,79,My driver ___ a table.,My driver ___ a table.,has got,is got,got,have got,4,true
82cb962f-7828-5806-93fa-9aa48eba8ee9,S09_Q080,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,80,We ___ enough questions for the week.,We ___ enough questions for the week.,have got,has got,are got,having got,4,true
1f48567a-6d53-5d00-ad08-633d54373b3f,S09_Q081,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,81,I ___ a heavy box.,I ___ a heavy box.,have got,has got,am got,got has,4,true
169a571c-9bec-54dd-83f5-54b6c9657d6d,S09_Q082,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,82,Laura ___ a modern book.,Laura ___ a modern book.,got have,is got,has got,have got,4,true
b7e9c83f-0f52-5435-b7ad-31fe17ebbec5,S09_Q083,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,83,They ___ 2 boxes.,They ___ 2 boxes.,have got,got has,has got,are got,4,true
56f6b299-7e7b-5ed5-b65e-1adc0b74bfba,S09_Q084,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,84,My boss ___ a box.,My boss ___ a box.,got,is got,has got,have got,4,true
def1b223-d791-56de-ad91-3b8bb02d49da,S09_Q085,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,85,We ___ enough answers for the task.,We ___ enough answers for the task.,have got,has got,are got,having got,4,true
22b1ae95-3857-5422-954b-e105977e49ab,S09_Q086,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,86,I ___ a light letter.,I ___ a light letter.,got has,have got,am got,has got,4,true
326731eb-b4bd-58bc-81b9-fe4a74c7d15d,S09_Q087,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,87,Susan ___ a spare phone.,Susan ___ a spare phone.,have got,has got,got have,is got,4,true
73e18c51-bc7c-5d54-92a8-f5fcdbe413bc,S09_Q088,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,88,They ___ 3 letters.,They ___ 3 letters.,has got,got has,are got,have got,4,true
3c6da823-8a44-5e38-a9a1-2d22030a232d,S09_Q089,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,89,My partner ___ a letter.,My partner ___ a letter.,have got,is got,has got,got,4,true
e6c3e0f0-6d6b-535b-8232-489c25575769,S09_Q090,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,90,We ___ enough staff for the visit.,We ___ enough staff for the visit.,having got,has got,have got,are got,4,true
ab1ad695-51ba-500b-9ca6-4e6e120ee46a,S09_Q091,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,91,I ___ a modern map.,I ___ a modern map.,have got,has got,got has,am got,4,true
e6791953-11f6-52c5-9067-e943e8b40aa3,S09_Q092,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,92,Helen ___ a bag.,Helen ___ a bag.,got have,have got,is got,has got,4,true
949379b0-eae9-5aa1-85e0-0b31e6ba3e7b,S09_Q093,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,93,They ___ 4 maps.,They ___ 4 maps.,got has,has got,are got,have got,4,true
90acaeec-68a5-56e5-bbcb-299546fb9a3e,S09_Q094,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,94,My roommate ___ a map.,My roommate ___ a map.,have got,has got,is got,got,4,true
32cd94ae-202b-54c4-bc03-d4da015fdb23,S09_Q095,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,95,We ___ enough fuel for the game.,We ___ enough fuel for the game.,are got,have got,has got,having got,4,true
24d52f87-f616-512f-8a62-5a6f1dfe8875,S09_Q096,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,96,I ___ a spare watch.,I ___ a spare watch.,got has,am got,has got,have got,4,true
9a776ead-9bef-5ca8-9d73-3f46c46f8649,S09_Q097,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,97,Grace ___ one key.,Grace ___ one key.,have got,has got,got have,is got,4,true
5dcc046b-98d3-52f6-a171-833abb5f1870,S09_Q098,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,98,They ___ 5 watches.,They ___ 5 watches.,are got,have got,got has,has got,4,true
27f24212-cb38-5871-acee-9b2878d60b4e,S09_Q099,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,99,My assistant ___ a watch.,My assistant ___ a watch.,is got,got,have got,has got,4,true
20d2d52c-dba6-5a16-96a7-9fb88fc146dc,S09_Q100,1fd2e454-a426-5f4d-bb0a-857c5e616706,9,100,We ___ enough materials for the presentation.,We ___ enough materials for the presentation.,having got,has got,are got,have got,4,true
afc0a8ec-444c-54f9-a81b-6cb32379f73e,S10_Q001,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,1,I ___ at the office every day.,I ___ at the office every day.,works,working,work,worked,4,true
463c6f3c-5457-59d6-b1d2-ea3d90158975,S10_Q002,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,2,Anna ___ at the office on Mondays.,Anna ___ at the office on Mondays.,work,worked,works,working,4,true
dd0b44bc-d91d-5034-9317-e6f8b8931f05,S10_Q003,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,3,My brother ___ English every day.,My brother ___ English every day.,studied,studying,studies,study,4,true
5d706f5f-1f0b-58da-adcd-b9e71b466bc0,S10_Q004,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,4,We ___ TV in the evening.,We ___ TV in the evening.,watches,watch,watched,watching,4,true
dd94a217-5149-5d96-a645-313f46e145b6,S10_Q005,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,5,The shop ___ at nine every morning.,The shop ___ at nine every morning.,opened,open,opens,opening,4,true
9d9b49e4-5cbb-54e6-ba0c-e438a8c53265,S10_Q006,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,6,I ___ football every morning.,I ___ football every morning.,playing,played,play,plays,4,true
53d07d48-9765-5f17-a555-02acf1cec7c4,S10_Q007,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,7,Sara ___ football at weekends.,Sara ___ football at weekends.,playing,plays,play,played,4,true
35baca85-be8c-5f0e-9863-982378c86638,S10_Q008,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,8,My sister ___ English every morning.,My sister ___ English every morning.,studies,studied,studying,study,4,true
690f60db-45a1-5bc9-8252-1d16c5f4c901,S10_Q009,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,9,We ___ films before work.,We ___ films before work.,watching,watches,watch,watched,4,true
0d394dae-8f4c-5491-a14a-243aec9d6df9,S10_Q010,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,10,The bank ___ at eight every weekday.,The bank ___ at eight every weekday.,opening,open,opens,opened,4,true
406ea9f2-abdb-5727-926e-2586fb01c62c,S10_Q011,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,11,I ___ English on Mondays.,I ___ English on Mondays.,study,studying,studied,studies,4,true
4c5ddbe9-791d-5cf3-88d5-216532bd6f54,S10_Q012,75fd41b3-d5bf-5f6e-a30f-a352a10ccb2a,10,12,Mary ___ English after school.,Mary ___ English after school.,studied,studies,study,studying,4,true
